"id","X1","Y1","X2","Y2","Fill","Stroke","StrokeWidth","StrokeLineJoin","StrokeMiterLimit","SS_Table"
"1034","407.294","273.885","407.142","271.716",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1035","389.101","252.638","389.203","249.079",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1036","350.001","241.817","350.001","238.699",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1037","345.641","256.456","345.641","259.575",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1038","419.177","262.418","422.294","262.418",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1039","405.370","251.084","403.161","249.265",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1040","405.582","215.533","402.466","215.533",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1041","432.045","191.948","430.162","189.461",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1042","398.856","184.010","398.856","187.128",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1043","376.438","143.389","373.319","143.477",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1044","392.483","163.926","395.596","163.735",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1045","413.975","162.475","413.975","159.357",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1046","453.456","170.172","453.456","167.054",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1047","491.130","166.393","491.130","163.275",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1048","465.382","184.763","465.382","187.881",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1049","504.702","185.247","504.702","188.366",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1050","452.646","198.046","455.375","199.560",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1051","448.286","224.774","445.880","226.759",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1052","423.734","196.961","422.690","193.359",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1053","422.485","223.980","424.983","223.938",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1054","429.357","359.042","429.318","355.924",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1055","459.611","356.363","460.703","359.227",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1056","454.483","334.314","452.552","331.872",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1057","509.886","317.229","511.810","319.681",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1058","487.767","342.308","488.829","345.236",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1059","436.285","381.708","438.100","384.242",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1060","427.795","406.476","425.096","408.033",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1061","449.572","440.550","448.705","443.542",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1062","397.169","408.142","399.872","406.581",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1063","415.021","444.283","417.160","447.627",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1064","357.651","292.134","359.854","294.338",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1065","372.136","217.560","372.136","220.677",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1066","369.040","167.499","369.040","170.617",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1067","352.324","419.293","352.324","416.178",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1068","372.330","434.375","372.330","437.494",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1069","340.307","471.141","337.881","471.141",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1070","338.439","435.691","340.991","436.178",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1071","482.347","311.766","484.269","314.220",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1072","388.917","424.490","390.575","421.846",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1073","370.799","394.305","370.799","402.199",,"#231F20","0.250","round","10.000","ECOLI_SSU"
"1074","394.400","736.000","561.233","736.000",,"#231F20","1.000","round","10.000","ECOLI_SSU"
"1075","499.621","382.979","503.521","381.862",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1076","522.355","265.438","519.210","267.671",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1077","454.961","456.601","456.264","452.935",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1078","443.870","410.052","441.295","407.808",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1079","409.716","409.124","409.755","405.233",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1080","438.263","511.317","434.815","511.317",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1081","422.951","537.841","424.254","534.175",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1082","415.979","505.534","419.139","503.265",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1083","421.529","447.767","419.521","451.653",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1084","334.508","661.585","336.804","663.312",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1085","263.582","661.741","265.326","660.317",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1086","280.438","635.474","282.872","635.474",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1087","264.493","629.538","267.354","629.538",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1088","319.031","628.817","321.892","628.817",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1089","335.528","629.890","333.487","631.214",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1090","220.314","335.688","218.352","333.442",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1091","271.710","166.892","269.074","166.892",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1092","295.718","327.110","297.512","324.536",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1093","339.688","229.690","343.258","229.690",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1094","358.386","198.903","355.805","198.903",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1095","357.481","227.220","353.985","227.220",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1096","372.165","210.755","374.647","210.755",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1097","457.471","54.249","456.170","57.440",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1098","458.208","181.333","461.158","182.776",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1099","451.054","222.231","448.675","222.386",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1100","448.379","204.161","451.127","204.085",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1101","467.820","210.056","463.339","211.327",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1102","454.790","170.915","457.538","170.839",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1103","492.270","195.550","494.813","198.478",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1104","474.872","192.433","472.337","194.854",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1105","462.587","667.927","462.587","664.683",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1106","399.861","553.149","397.802","554.649",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1107","344.187","540.097","345.940","537.560",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1108","378.183","386.573","375.762","386.690",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1109","379.025","447.446","376.616","445.831",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1110","379.623","473.612","377.269","475.308",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1111","333.820","463.142","331.035","465.653",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1112","327.465","496.479","325.362","494.167",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1113","298.808","466.462","298.896","468.970",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1114","285.815","463.968","283.163","463.968",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1115","268.081","446.655","268.169","450.665",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1116","215.324","607.333","217.757","607.333",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1117","200.394","604.229","203.026","604.229",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1118","62.383","275.630","64.444","273.177",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1119","130.002","266.187","127.366","266.187",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1120","111.147","280.872","108.511","280.872",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1121","267.097","350.815","265.284","354.368",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1122","280.509","364.858","280.584","366.960",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1123","214.373","376.874","212.479","378.151",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1124","300.663","301.944","297.575","301.944",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1125","273.381","307.741","275.537","304.647",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1126","279.137","290.665","275.986","290.665",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1127","249.895","265.312","248.188","267.319",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1128","230.224","256.036","227.938","254.345",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1129","258.179","222.022","255.754","219.866",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1130","270.261","193.394","266.699","196.964",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1131","278.257","138.147","275.621","138.147",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1132","245.824","49.706","245.646","52.544",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1133","253.976","67.460","250.326","69.894",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1134","253.461","96.649","250.217","96.649",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1135","251.244","129.185","255.282","131.562",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1136","225.185","147.468","227.179","142.960",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1137","251.807","183.042","254.736","182.958",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1138","241.336","212.476","243.421","215.159",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1139","224.046","235.583","226.474","237.612",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1140","204.904","245.870","203.084","247.776",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1141","178.558","247.995","180.945","245.651",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1142","192.462","268.146","195.318","270.911",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1143","179.828","285.513","182.905","288.380",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1144","179.904","314.263","177.064","312.694",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1145","198.329","293.644","197.821","290.739",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1146","218.460","283.640","220.895","283.411",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1147","215.502","312.831","217.565","314.921",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1148","236.720","316.077","234.757","313.831",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1149","299.676","352.339","300.666","347.587",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1150","319.773","370.206","321.803","367.962",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1151","321.188","380.683","321.455","384.587",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1152","283.459","375.444","283.535","377.546",,"#231F20","0.250","round","10.000","HALMA_LSU"
"1153","259.437","327.292","259.603","322.796",,"#231F20","0.250","round","10.000","HALMA_LSU"
